Actual,Predicted,AbsDiff
36.353,31.619085210110565,4.733914789889436
36.671,30.41514331020699,6.25585668979301
37.065,30.770336411480464,6.2946635885195334
37.733,29.286083212756274,8.446916787243723
37.762,28.17119979857487,9.590800201425129
37.956,31.363515121841886,6.592484878158118
37.982,31.008823212910556,6.973176787089443
38.171,32.09495482417632,6.07604517582368
37.556,31.210200091906145,6.345799908093852
37.101,32.07053089882271,5.030469101177289
36.804,33.742849598982886,3.061150401017116
37.312,35.7469316453168,1.5650683546831985
37.612,41.03999596331019,3.427995963310188
37.659,47.1043660121653,9.445366012165302
38.205,53.289916395822594,15.084916395822596
37.982,53.902425208057316,15.920425208057317
37.996,49.19627655129088,11.200276551290877
38.185,45.19857811856303,7.013578118563025
38.248,44.24555200966719,5.997552009667196
38.95,40.84278092619718,1.892780926197176
39.239,44.08990683394999,4.850906833949992
38.565,46.19575710879472,7.630757108794725
37.625,44.76060538361066,7.13560538361066
37.996,45.067485579516074,7.071485579516072
37.956,44.9073428286556,6.951342828655598
37.501,45.541722052745186,8.040722052745188
37.969,48.43737972056011,10.468379720560108
38.347,47.675317969526645,9.328317969526644
38.791,46.65253517840844,7.861535178408445
38.861,46.077223032873924,7.216223032873927
39.434,46.84441233456758,7.410412334567582
39.328,46.55567229524268,7.227672295242677
39.316,46.46980497151133,7.153804971511327
39.28,46.010699363199485,6.730699363199484
39.511,45.752454113886465,6.241454113886462
39.667,45.514306038609824,5.847306038609823
40.462,47.46514263803758,7.003142638037573
40.743,51.03943189257873,10.296431892578731
40.934,53.26580774686358,12.331807746863582
40.664,51.17655672103306,10.512556721033057
40.677,53.055892194570376,12.378892194570376
40.324,53.4047585879144,13.080758587914403
40.393,51.75131887366285,11.358318873662853
40.271,51.9096471549621,11.6386471549621
40.652,51.24162659157425,10.589626591574252
40.926,51.480658074945,10.554658074944996
40.475,55.42343856448587,14.948438564485869
40.58,55.286053523483325,14.706053523483327
40.123,64.93987089771589,24.816870897715894
39.806,62.519709249027926,22.71370924902793
40.027,62.51223075667134,22.485230756671342
39.925,65.54646518892474,25.621465188924745
39.793,71.38853712896753,31.59553712896753
39.751,73.55631058390948,33.80531058390948
40.313,69.88222612105179,29.569226121051784
40.173,71.6350857628496,31.462085762849597
40.457,73.3323706978877,32.875370697887696
40.223,73.43423957809489,33.21123957809489
39.552,74.4991551770183,34.947155177018296
39.376,102.99334615544919,63.61734615544919
39.096,96.07678429421742,56.98078429421742
39.172,105.24592057333203,66.07392057333203
39.323,100.54604738420366,61.22304738420366
39.212,95.92882183917128,56.716821839171274
39.419,91.1792430371246,51.76024303712461
38.168,85.33838993699648,47.17038993699648
38.859,77.70624639633374,38.84724639633374
39.246,79.55404286641077,40.308042866410766
39.946,83.40303596196499,43.45703596196499
39.771,77.02927646006452,37.25827646006452
39.335,76.94328630573507,37.60828630573507
39.122,82.93340496810113,43.81140496810113
38.957,79.84726105228162,40.89026105228162
38.775,82.16038092594889,43.38538092594889
39.294,78.8723733578325,39.578373357832504
38.817,77.03788927110561,38.22088927110561
38.804,74.5063057785625,35.702305778562504
38.936,73.08254662635329,34.14654662635329
38.231,70.55143493969041,32.32043493969041
38.471,67.76119357629615,29.290193576296154
38.097,64.23192246539524,26.134922465395242
38.231,65.59109462765574,27.360094627655734
38.202,73.53486769636368,35.33286769636368
37.608,81.17691933275512,43.56891933275512
37.912,73.61933486532264,35.70733486532264
38.492,71.11323607327003,32.62123607327003
39.849,58.18063973208191,18.33163973208191
40.499,61.286216175782855,20.787216175782852
40.528,59.76008315778629,19.232083157786292
40.367,55.892247342748455,15.525247342748457
40.132,57.76285944828919,17.630859448289193
39.892,58.60779985072841,18.71579985072841
39.961,62.176545743037295,22.215545743037296
40.035,61.67914849616822,21.64414849616822
39.708,60.138347086554106,20.430347086554107
39.552,61.48681546072904,21.93481546072904
39.559,61.08883489060315,21.529834890603155
40.187,61.072346206173954,20.885346206173956
40.18,64.70982058843131,24.529820588431313
39.926,67.49427229156184,27.56827229156184
40.083,64.37751353686473,24.294513536864727
39.899,61.69858063500873,21.79958063500873
39.758,62.14654848927499,22.38854848927499
39.926,56.55607824771939,16.63007824771939
39.856,55.384029461203944,15.528029461203943
40.555,52.91865914219236,12.363659142192361
40.083,50.264463449335935,10.181463449335936
40.076,60.207934913727186,20.131934913727186
40.754,62.60250046246999,21.848500462469993
40.415,60.83247620912576,20.41747620912576
40.313,52.22819424240005,11.915194242400048
39.828,48.95621700704961,9.128217007049606
39.434,48.26501046582685,8.83101046582685
40.111,41.97739898361271,1.8663989836127115
39.369,41.0815086058806,1.7125086058806005
39.193,39.49220764347492,0.29920764347492224
39.645,45.399648313784965,5.754648313784962
39.526,45.402169602324946,5.876169602324943
38.984,49.71907703929749,10.735077039297487
38.726,49.6213936947431,10.895393694743099
39.478,49.96253699033341,10.48453699033341
39.241,54.499781904434,15.258781904434002
38.153,54.98970759629486,16.836707596294865
39.166,48.672115914474155,9.506115914474158
38.174,45.29865156636197,7.124651566361969
37.21,47.55750985619309,10.347509856193092
36.618,48.330694393994236,11.712694393994234
35.925,46.07650249306338,10.151502493063383
35.925,46.66001515330611,10.735015153306115
35.869,44.68085712508033,8.81185712508033
36.258,45.21621800577166,8.958218005771656
36.312,43.48719791178575,7.175197911785752
37.458,49.16513051960534,11.707130519605343
36.8,52.83175751953943,16.031757519539433
37.258,52.542192415443125,15.284192415443123
37.494,51.24353334019134,13.749533340191341
37.451,50.462084844392166,13.011084844392165
37.916,51.33423591004305,13.418235910043052
37.805,54.2146079882316,16.4096079882316
37.679,52.03358153473939,14.354581534739388
38.344,48.81906600360577,10.475066003605768
39.609,49.26375522802611,9.654755228026112
38.968,48.35824381468728,9.390243814687274
38.919,46.831133793701795,7.912133793701798
40.12,45.03811131065888,4.91811131065888
39.692,47.44762372240397,7.755623722403968
40.278,45.11034022863061,4.832340228630613
40.401,46.85731564051113,6.456315640511129
40.198,48.41350546357079,8.215505463570793
40.198,50.91182175640596,10.713821756405963
40.315,52.978148338291746,12.663148338291748
39.996,52.50497051711982,12.50897051711982
39.569,50.082314367956656,10.513314367956653
39.569,37.648521021107605,1.9204789788923975
40.013,33.062985837528004,6.950014162471994
40.976,34.92618913794137,6.049810862058628
40.976,31.100467775904384,9.875532224095615
41.421,29.46068382459242,11.96031617540758
41.449,30.201300491551457,11.247699508448541
41.449,26.587125181438736,14.861874818561262
40.334,28.044184702931144,12.28981529706886
40.711,29.894448701718538,10.81655129828146
40.956,25.971266389801382,14.98473361019862
40.995,26.768608089514366,14.226391910485631
41.023,26.48144279487023,14.541557205129774
40.258,27.256274716315357,13.001725283684646
40.15,26.57835329976656,13.571646700233437
39.122,27.584947475637627,11.537052524362373
39.392,26.148329056700724,13.243670943299279
38.521,27.38661161117271,11.13438838882729
37.514,29.797705781020433,7.71629421897957
37.307,29.017029727537583,8.28997027246242
38.561,29.703997813846513,8.857002186153487
39.472,31.339722829419703,8.132277170580299
40.13,37.43728338303581,2.6927166169641907
40.617,41.62942050147254,1.0124205014725405
40.12,41.039571999259124,0.9195719992591265
39.89,40.42782481809533,0.5378248180953307
40.13,40.494134394894246,0.3641343948942435
40.081,40.646126041564294,0.5651260415642909
40.12,39.423085585146545,0.6969144148534525
39.701,42.23164815155187,2.5306481515518726
39.431,40.556104275374366,1.125104275374369
38.692,40.994820446408376,2.3028204464083757
38.089,41.57452788552302,3.4855278855230196
38.596,41.02211098350543,2.4261109835054313
39.751,40.26610303804593,0.5151030380459289
39.461,42.857304728818704,3.3963047288187056
38.992,40.119978899558475,1.127978899558478
38.449,38.41993198009658,0.029068019903419895
37.973,36.90892389587689,1.0640761041231102
36.952,37.46492516122966,0.5129251612296599
37.188,37.487034977101125,0.2990349771011225
36.877,38.77151899681854,1.8945189968185403
37.099,36.65867076087395,0.4403292391260436
38.548,36.99065579732532,1.5573442026746847
37.729,35.810344907846854,1.918655092153145
38.06,32.722020100809914,5.337979899190088
37.672,34.15632607725021,3.5156739227497837
36.942,32.93781725561302,4.004182744386981
37.39,30.345722857552257,7.0442771424477435
36.718,31.375658425386874,5.34234157461313
37.615,32.97297327264968,4.64202672735032
38.518,32.84494832543689,5.673051674563112
38.022,34.70308953166628,3.318910468333719
38.431,36.48234911711595,1.9486508828840456
38.247,38.403349754264276,0.15634975426427644
37.954,37.630660535120604,0.32333946487939613
38.568,36.09834815203894,2.4696518479610603
38.237,33.763459791490625,4.473540208509377
38.907,33.7475678461299,5.1594321538701
39.032,31.446520713741883,7.5854792862581135
39.391,30.788098912748843,8.602901087251155
40.384,30.48887408603505,9.89512591396495
40.005,30.939304797380704,9.065695202619299
40.782,29.931835492754683,10.850164507245314
40.569,28.14778458424051,12.421215415759491
40.89,28.840062683369585,12.049937316630416
41.026,31.388426533247127,9.637573466752876
41.18,35.043587446909946,6.136412553090054
41.035,32.82405594086885,8.210944059131144
41.512,28.803459920664245,12.708540079335755
41.084,29.634475018503785,11.449524981496218
40.831,31.34738406702961,9.483615932970395
41.045,31.84420081081129,9.20079918918871
40.374,31.138088409344093,9.23591159065591
40.579,31.067759570020147,9.511240429979853
39.501,32.47339453508658,7.027605464913421
39.711,32.37263920077712,7.338360799222876
39.958,31.22643552672391,8.731564473276087
39.731,31.01321510759996,8.71778489240004
40.649,29.757183642897058,10.891816357102943
40.422,29.62375793204245,10.798242067957545
40.95,27.077264385408288,13.872735614591715
41.035,26.215161588288012,14.819838411711984
41.035,28.630960493324018,12.404039506675979
41.026,30.430664745027368,10.595335254972635
39.948,28.148175481715104,11.799824518284897
39.673,31.74369733070853,7.92930266929147
39.569,30.69610035393438,8.872899646065623
40.064,32.957533406724075,7.1064665932759254
40.66,32.83494459511412,7.825055404885873
40.493,34.282503230864194,6.210496769135808
40.338,33.7809137870682,6.5570862129318
40.983,34.63481871815354,6.348181281846458
40.864,37.0649821020505,3.799017897949497
41.361,35.08012740971427,6.280872590285725
41.184,36.06343657857571,5.120563421424286
41.41,34.498100655922364,6.911899344077632
42.442,36.65751618744266,5.78448381255734
41.946,35.23870498079786,6.707295019202135
41.975,36.13082384583901,5.844176154160991
42.278,39.9401719804896,2.337828019510397
42.033,39.67389715329926,2.3591028467007433
41.888,38.84506173485041,3.042938265149587
42.091,39.70507508965212,2.3859249103478817
41.8,39.64967999050726,2.150320009492738
41.625,38.93498197389092,2.6900180261090796
41.536,38.7074401519167,2.8285598480833016
41.41,37.918636482791,3.4913635172089954
40.913,35.41461223581832,5.498387764181679
41.108,34.89210592668528,6.215894073314715
40.893,37.00488166770698,3.8881183322930184
40.319,35.83638301127903,4.48261698872097
40.766,38.87542524117263,1.8905747588273698
40.873,37.395274866361014,3.477725133638984
40.533,36.66306954372625,3.8699304562737495
40.533,34.4604171149503,6.072582885049698
40.736,38.10902272345075,2.6269772765492476
41.42,39.228620489453235,2.191379510546767
41.536,37.33163257286546,4.204367427134542
40.844,36.08404050638221,4.759959493617792
40.746,36.26971676912362,4.476283230876383
40.983,37.181148378966256,3.801851621033741
40.973,40.00606051158031,0.9669394884196905
41.546,38.59823889537597,2.9477611046240284
41.293,39.13449065277702,2.1585093472229815
41.527,40.82901406163857,0.697985938361434
41.244,45.725365720959104,4.481365720959104
41.42,44.65579406643696,3.2357940664369593
40.993,43.06503108394687,2.072031083946868
41.527,41.31606503859436,0.21093496140564127
40.687,39.835005165725136,0.851994834274862
40.142,38.0697331517969,2.0722668482030997
39.881,37.408558390394965,2.472441609605035
40.064,36.96132868727375,3.102671312726251
40.055,37.13663829961557,2.9183617003844304
39.511,37.378303337349784,2.1326966626502184
39.284,36.263093324770885,3.0209066752291136
38.935,34.69730842420501,4.23769157579499
39.101,34.01911333700358,5.081886662996418
39.491,33.99943797833689,5.491562021663107
39.501,34.05108612321827,5.449913876781729
38.827,36.36710969353601,2.45989030646399
38.515,36.09672017821289,2.4182798217871095
38.778,35.501224684778265,3.276775315221734
38.594,32.26164979606936,6.332350203930645
38.885,32.587898945015134,6.297101054984864
38.485,36.60105947296955,1.8839405270304468
38.798,34.456521820812476,4.341478179187526
38.594,29.902314553943302,8.691685446056699
39.17,26.912109866666164,12.257890133333838
39.031,26.282680157320485,12.748319842679514
39.101,26.838739394000036,12.262260605999963
37.851,26.4150296817798,11.4359703182202
37.692,25.90510442292347,11.786895577076532
38.356,23.268584650538727,15.087415349461274
38.67,26.238876850669243,12.431123149330759
38.455,26.32703827060839,12.127961729391608
38.875,25.63925049948048,13.235749500519521
37.861,28.120321783085103,9.740678216914894
38.025,28.413180138891775,9.611819861108224
38.494,26.992944296489934,11.501055703510065
39.041,25.5026549004574,13.538345099542596
39.56,24.152715669678344,15.407284330321659
39.207,24.981069788993203,14.225930211006798
39.412,24.023874102504653,15.388125897495346
39.031,23.427674657806353,15.603325342193646
39.14,23.315007641927142,15.824992358072858
38.66,25.11893569991899,13.541064300081008
39.402,23.28077063384202,16.12122936615798
39.324,21.818691335514096,17.505308664485902
38.406,23.076018699493954,15.329981300506045
38.699,25.182130376153548,13.51686962384645
39.522,25.539202240455314,13.982797759544685
39.472,25.762321874323558,13.709678125676444
40.028,22.018562020110565,18.009437979889434
40.008,20.146865971960093,19.86113402803991
40.058,21.369859469770063,18.688140530229937
39.684,21.405591490499145,18.278408509500853
39.783,20.026911757018333,19.75608824298167
39.198,18.992297733242946,20.205702266757054
39.071,20.492848702070134,18.578151297929864
39.541,19.382015088184897,20.1589849118151
38.514,19.050895789107233,19.46310421089277
37.995,20.066457598613482,17.928542401386515
37.674,20.911577227538704,16.762422772461296
37.761,23.278739165163742,14.48226083483626
37.927,22.153614400603914,15.773385599396086
38.123,22.637544613995974,15.485455386004023
37.518,24.963023655414318,12.554976344585683
36.647,26.985664302474966,9.661335697525033
35.397,28.098136172142336,7.298863827857662
33.883,26.853808730651334,7.029191269348669
33.57,25.439827506201613,8.130172493798387
34.801,26.601595048052758,8.199404951947244
35.798,25.257025692532206,10.540974307467796
35.671,26.428526642171708,9.242473357828292
35.476,26.07394982268172,9.40205017731828
33.95,26.991915144077396,6.958084855922607
34.713,26.326632290881147,8.386367709118854
34.928,26.591162269299453,8.336837730700545
34.255,26.143312995998205,8.111687004001798
35.378,25.782394581071728,9.595605418928272
34.723,25.917725651543215,8.805274348456784
35.036,26.46549760102339,8.570502398976611
35.134,26.12206916386148,9.011930836138522
34.732,26.784842536920745,7.947157463079254
35.318,26.202167377099336,9.115832622900662
35.681,25.60629923747557,10.074700762524426
35.564,26.288164644066192,9.275835355933808
34.918,26.463377568646763,8.454622431353236
34.87,24.554108462346203,10.315891537653794
34.246,25.50208365810649,8.743916341893513
34.147,26.5356141490398,7.611385850960197
33.757,25.677806021485967,8.07919397851403
33.757,24.58034443919934,9.176655560800658
32.699,25.618623185696773,7.080376814303225
33.061,24.14482157308134,8.916178426918659
33.638,22.76096141419108,10.877038585808918
33.061,22.95012225901975,10.11087774098025
33.97,22.98534004571188,10.98465995428812
34.629,22.922812718112397,11.706187281887601
34.198,23.020136713650565,11.177863286349435
34.823,23.05823242400061,11.76476757599939
35.284,24.152093307388874,11.131906692611125
35.501,23.790874475265582,11.710125524734416
35.264,23.292925437085888,11.971074562914115
34.911,22.23952135573677,12.671478644263232
34.342,21.994261818473838,12.34773818152616
34.863,21.50145238810363,13.36154761189637
35.059,20.613865926766977,14.445134073233021
35.501,20.293289011585475,15.207710988414522
35.588,19.868874425313304,15.719125574686696
35.176,19.42717942741377,15.748820572586233
35.363,20.088166245598995,15.274833754401005
36.362,19.79759998033918,16.564400019660823
36.088,20.32393126322394,15.76406873677606
36.303,20.048690628846416,16.25430937115358
36.764,20.197837350916267,16.566162649083736
36.94,21.243625303817932,15.696374696182065
36.998,22.114642020636904,14.883357979363094
37.813,22.619997729248592,15.19300227075141
37.5,22.046354955957316,15.453645044042684
37.567,21.662563037002336,15.904436962997664
37.529,20.424801712962527,17.104198287037477
37.371,20.638297386712818,16.732702613287184
37.157,19.260118149956988,17.89688185004301
37.215,18.132944759592174,19.08205524040783
36.901,20.730620742499628,16.170379257500375
36.734,20.582345302957897,16.151654697042105
36.03,19.83496936837221,16.19503063162779
36.577,20.21497860832486,16.36202139167514
37.607,19.4769720936691,18.1300279063309
38.548,19.613510540555684,18.93448945944432
37.723,19.966538181157723,17.756461818842276
38.488,19.018679682847463,19.469320317152537
39.223,18.17039136245513,21.052608637544868
39.851,18.418754111303986,21.432245888696013
40.507,20.08540075230805,20.421599247691947
41.125,19.96943502264859,21.15556497735141
40.979,19.973501999415667,21.005498000584332
40.233,19.318862325541353,20.914137674458644
39.607,21.178007675766988,18.42899232423301
39.34,22.042035479194322,17.29796452080568
40.273,21.279113884697058,18.993886115302946
39.881,20.576134135875346,19.304865864124654
40.34,21.403248173957234,18.93675182604277
40.154,19.582993446146812,20.57100655385319
40.419,19.592777912102076,20.82622208789792
39.379,19.778599033577002,19.600400966422995
39.439,19.230658598547667,20.208341401452333
39.988,19.742581466784266,20.245418533215734
40.596,18.972652539986107,21.62334746001389
39.959,18.281954313838593,21.67704568616141
39.291,17.894662016473266,21.39633798352673
40.007,17.89218319350593,22.11481680649407
40.389,17.838718447223993,22.55028155277601
40.929,17.92404562749818,23.00495437250182
41.291,17.78215754215476,23.508842457845237
40.939,18.68446056208031,22.25453943791969
41.506,18.549554137481227,22.956445862518773
41.321,18.90156622006199,22.419433779938007
41.079,18.32339303875375,22.75560696124625
39.979,17.743272524447583,22.235727475552416
39.842,18.092198652848587,21.74980134715141
40.018,17.642095057800567,22.375904942199433
38.317,16.749164069180782,21.567835930819218
37.916,16.27350962696043,21.642490373039568
37.278,16.000322176385225,21.277677823614773
37.523,15.375581009547286,22.147418990452717
36.216,14.818317546872477,21.397682453127523
36.952,14.844288432436581,22.107711567563417
36.463,15.12323281065498,21.33976718934502
36.55,14.237560519895593,22.312439480104402
36.608,13.690785691198377,22.91721430880162
36.579,13.727054512904338,22.851945487095662
37.315,13.917773578428656,23.39722642157134
36.952,13.060888668409799,23.8911113315902
36.856,13.264485674380454,23.59151432561955
36.403,13.22699930749068,23.17600069250932
35.48,13.203513574687504,22.27648642531249
36.991,13.842878973389043,23.14812102661096
37.031,14.407267882958196,22.623732117041804
36.423,14.43874154904292,21.984258450957082
36.54,14.76087341118349,21.77912658881651
36.766,14.50134216202539,22.26465783797461
35.411,13.978314863123913,21.43268513687609
34.193,14.62397082831726,19.569029171682736
34.751,16.41124433612935,18.339755663870648
35.224,15.808107367677986,19.415892632322013
34.713,15.88445578392479,18.82854421607521
35.587,15.955726174791026,19.63127382520898
36.433,15.86015402993234,20.57284597006766
37.21,15.610609272564249,21.599390727435754
36.54,15.827474730487168,20.71252526951283
36.786,15.760868589592734,21.02513141040727
37.365,16.05404738187548,21.31095261812452
36.521,16.548519108749108,19.972480891250893
36.826,16.387280964140142,20.438719035859858
36.971,16.309498114099714,20.661501885900282
36.933,15.504840999191279,21.42815900080872
36.698,15.098515045801195,21.599484954198807
37.916,14.921124068676837,22.994875931323158
38.357,15.262281914361887,23.094718085638114
38.515,15.984983950111959,22.53001604988804
38.653,16.616745246873776,22.036254753126222
38.741,17.286306627557465,21.454693372442534
37.424,16.92141632151469,20.50258367848531
37.464,16.563086324671705,20.900913675328294
37.315,16.876123244040407,20.43887675595959
38.545,16.98390120288029,21.561098797119712
38.337,16.5680322172112,21.768967782788803
37.622,16.990569217155674,20.631430782844326
38.3,16.995065703281128,21.30493429671887
38.604,16.270263856667196,22.333736143332803
39.489,16.419849307415276,23.06915069258472
38.957,16.0001767630822,22.9568232369178
39.183,16.40528394173495,22.77771605826505
38.78,17.071894077089055,21.708105922910946
38.741,17.50447517975988,21.23652482024012
38.829,18.13312763852234,20.69587236147766
39.459,18.46426558604902,20.994734413950983
39.419,18.61442804040593,20.804571959594067
39.155,18.37565432895137,20.77934567104863
39.719,18.528867869874958,21.190132130125043
39.425,19.16433221875579,20.26066778124421
38.687,20.222733074826316,18.464266925173682
39.652,19.9048493186656,19.7471506813344
38.892,20.31760639278262,18.574393607217385
38.961,20.11507361327391,18.845926386726088
38.833,19.901272169233387,18.93172783076661
39.17,20.774232910960613,18.39576708903939
40.095,19.382738143776294,20.712261856223705
40.183,19.65073796750203,20.532262032497968
40.311,19.489527700272692,20.821472299727308
40.705,19.47462321173104,21.23037678826896
40.794,19.400197044199192,21.393802955800805
40.913,18.718645395319392,22.194354604680605
41.317,18.787653701265878,22.529346298734122
41.188,19.108231037378264,22.07976896262174
41.021,19.08082275349863,21.94017724650137
40.715,19.480844948306483,21.23415505169352
40.973,19.38420370760843,21.588796292391567
40.578,19.494382582931454,21.08361741706855
40.321,19.820354113770584,20.500645886229414
41.1,20.95234992915099,20.14765007084901
40.638,22.14757687290799,18.490423127092008
39.928,22.08725951471432,17.84074048528568
40.36,22.234424180814365,18.125575819185634
40.824,21.483409119301143,19.340590880698855
40.724,21.41667578246509,19.307324217534905
41.386,21.237537541199497,20.148462458800505
41.839,20.547905131189623,21.291094868810376
42.105,20.473423484301062,21.631576515698935
41.997,19.690433998729148,22.306566001270852
42.313,19.717393968144012,22.59560603185599
43.759,19.352432739627808,24.406567260372192
43.672,18.385172221761504,25.286827778238493
43.909,18.790749330760256,25.118250669239742
44.233,19.449712175645498,24.7832878243545
43.919,19.728878544407436,24.19012145559256
44.372,20.05060608440998,24.32139391559002
44.756,19.887217935898523,24.868782064101477
44.844,20.02562722891037,24.81837277108963
45.149,20.56248485504851,24.58651514495149
45.218,20.191377020563806,25.026622979436198
45.277,19.27781486599418,25.99918513400582
45.228,18.295097526926302,26.9329024730737
45.052,18.22547295816999,26.82652704183001
45.188,17.946860803368583,27.24113919663142
45.082,17.77441993082159,27.30758006917841
45.476,18.070536113262992,27.405463886737007
45.417,17.916657712896498,27.500342287103503
44.697,18.10901101330071,26.587988986699294
44.263,18.685612057545356,25.577387942454642
44.253,18.686957985249716,25.566042014750284
44.283,17.53750509984781,26.74549490015219
44.707,19.224097677986435,25.482902322013565
44.697,19.09779389270962,25.59920610729038
45.466,19.23379357007941,26.23220642992059
45.485,19.604480023437976,25.880519976562024
45.357,20.161223932984225,25.195776067015775
45.997,21.01204806209272,24.98495193790728
43.475,21.24581983582405,22.22918016417595
41.643,22.339233799919565,19.303766200080435
42.479,23.399697641455536,19.079302358544464
43.121,23.48862536322578,19.632374636774223
43.826,23.50174839020434,20.32425160979566
44.064,23.30466093242873,20.75933906757127
43.224,24.03796071334935,19.186039286650647
43.935,24.65617091898886,19.278829081011143
43.886,24.473582421237246,19.412417578762756
44.933,24.025545211643976,20.907454788356024
44.854,23.882713910842515,20.971286089157484
45.97,24.87431022832974,21.09568977167026
45.852,24.985034755962328,20.86696524403767
46.237,24.808966520229063,21.42803347977094
46.108,23.186115861426288,22.92188413857371
46.237,23.655231510665057,22.581768489334944
46.415,23.34059745584588,23.07440254415412
46.445,22.920499975442663,23.524500024557337
46.108,22.754802313502587,23.35319768649741
46.02,22.599055036260808,23.420944963739196
45.585,23.677706688323447,21.907293311676554
46.385,24.74181742274694,21.643182577253057
46.692,24.34101624660633,22.35098375339367
46.938,23.607679079880732,23.33032092011927
47.532,22.960462875531736,24.57153712446826
47.293,23.147827951246313,24.145172048753686
46.612,23.228812647466707,23.383187352533295
46.523,22.33858223157802,24.184417768421984
46.267,22.691288606987868,23.575711393012135
46.918,21.561349098262262,25.356650901737737
46.662,21.935961801489146,24.726038198510853
46.878,22.069152725003082,24.808847274996918
46.938,22.8715838662818,24.066416133718203
47.551,23.44143162937232,24.10956837062768
47.56,23.30181450621671,24.25818549378329
47.857,23.489603557113902,24.367396442886097
47.699,22.781633161477654,24.917366838522344
47.848,21.94348529278179,25.90451470721821
46.157,21.383538309473252,24.773461690526744
47.048,20.95688447748684,26.09111552251316
47.008,20.452367238626714,26.55563276137329
47.245,20.217626511418185,27.027373488581812
46.138,20.49644330111395,25.64155669888605
46.692,20.800572477516297,25.891427522483703
46.751,19.624618339760584,27.126381660239414
47.048,19.57894129943004,27.469058700569963
46.573,18.710952852979005,27.862047147020995
